"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","VC.RT","Response.JOL","Response.RT.1","Response.Response","Response.Accuracy","Recall_Score"
"5e2854b1ce4df10169844c70",5,"Version A","ALLOW","TUCK","Study1","U",10672,"3",2418,"",0,0
"5ecaed8544972a64705bb6a1",5,"Version A","ALLOW","TUCK","Study1","U",5518,"3",5847,"",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","ALLOW","TUCK","Study1","U",2339,"3",2165,"permit",20,0
"5c5db292be38480001141cf8",5,"Version A","ARCHITECTURE","DESIGN","Study1","S",24602,"6",6808,"SCULPTURE",13.333333333333,0
"5e2854b1ce4df10169844c70",5,"Version A","ARCHITECTURE","DESIGN","Study1","S",7345,"7",4716,"Design",100,100
"5ecaed8544972a64705bb6a1",5,"Version A","ARCHITECTURE","DESIGN","Study1","S",6102,"7",3904,"",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","ARCHITECTURE","DESIGN","Study1","S",5245,"7",3610,"city",20,0
"5c5db292be38480001141cf8",5,"Version A","ART","LION","Study1","U",3762,"3",4464,"DRAW",0,0
"5e2854b1ce4df10169844c70",5,"Version A","ART","LION","Study1","U",3129,"3",1842,"",0,0
"5ecaed8544972a64705bb6a1",5,"Version A","ART","LION","Study1","U",4491,"3",10348,"",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","ART","LION","Study1","U",2528,"3",2657,"museum",0,0
"5c5db292be38480001141cf8",5,"Version A","ARTERY","BRONZE","Study1","U",5415,"4",2299,"",0,0
"5e2854b1ce4df10169844c70",5,"Version A","ARTERY","BRONZE","Study1","U",4881,"4",9358,"",0,0
"5ecaed8544972a64705bb6a1",5,"Version A","ARTERY","BRONZE","Study1","U",5812,"4",30077,"",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","ARTERY","BRONZE","Study1","U",4424,"4",2523,"heart",18.181818181818,0
"5c5db292be38480001141cf8",5,"Version A","BABY","CHILD","Study1","S",3855,"3",4180,"\",0,0
"5e2854b1ce4df10169844c70",5,"Version A","BABY","CHILD","Study1","S",3350,"2",1163,"",0,0
"5ecaed8544972a64705bb6a1",5,"Version A","BABY","CHILD","Study1","S",3918,"2",28937,"small",20,0
"5f0293ca91b83b4294d6685c",5,"Version A","BABY","CHILD","Study1","S",294,NA,999,"",0,0
"5c5db292be38480001141cf8",5,"Version A","BALL","RACKET","Study1","B",3545,"3",7340,"TOY",22.222222222222,0
"5e2854b1ce4df10169844c70",5,"Version A","BALL","RACKET","Study1","B",3326,"3",3572,"",0,0
"5ecaed8544972a64705bb6a1",5,"Version A","BALL","RACKET","Study1","B",3584,"3",8101,"",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","BALL","RACKET","Study1","B",2563,"3",1882,"",0,0
"5c5db292be38480001141cf8",5,"Version A","BATHROOM","TOILET","Study1","S",10510,"6",2959,"",0,0
"5e2854b1ce4df10169844c70",5,"Version A","BATHROOM","TOILET","Study1","S",8757,"6",4173,"Toilet",100,100
"5ecaed8544972a64705bb6a1",5,"Version A","BATHROOM","TOILET","Study1","S",5993,"6",4335,"toilet",100,100
"5f0293ca91b83b4294d6685c",5,"Version A","BATHROOM","TOILET","Study1","S",3692,"6",2475,"",0,0
"5c5db292be38480001141cf8",5,"Version A","BEGIN","END","Study1","S",4010,"3",5429,"START",0,0
"5e2854b1ce4df10169844c70",5,"Version A","BEGIN","END","Study1","S",3888,"3",3482,"End",100,100
"5ecaed8544972a64705bb6a1",5,"Version A","BEGIN","END","Study1","S",3788,"3",5846,"",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","BEGIN","END","Study1","S",2731,"3",3483,"start",0,0
"5c5db292be38480001141cf8",5,"Version A","BITTER","COLD","Study1","F",4500,"3",9554,"SWEET",0,0
"5e2854b1ce4df10169844c70",5,"Version A","BITTER","COLD","Study1","F",3904,"3",4649,"sour",25,0
"5ecaed8544972a64705bb6a1",5,"Version A","BITTER","COLD","Study1","F",4733,"3",5515,"",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","BITTER","COLD","Study1","F",2574,"3",7502,"",0,0
"5c5db292be38480001141cf8",5,"Version A","BLOW","WIND","Study1","S",2795,"2",3331,"",0,0
"5e2854b1ce4df10169844c70",5,"Version A","BLOW","WIND","Study1","S",3006,"2",2989,"",0,0
"5ecaed8544972a64705bb6a1",5,"Version A","BLOW","WIND","Study1","S",4855,"2",4449,"wind",100,100
"5f0293ca91b83b4294d6685c",5,"Version A","BLOW","WIND","Study1","S",2078,"2",1951,"",0,0
"5c5db292be38480001141cf8",5,"Version A","BRIDGE","WATER","Study1","F",4402,"4",5918,"",0,0
"5e2854b1ce4df10169844c70",5,"Version A","BRIDGE","WATER","Study1","F",5631,"4",2796,"water",100,100
"5ecaed8544972a64705bb6a1",5,"Version A","BRIDGE","WATER","Study1","F",5840,"4",6215,"",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","BRIDGE","WATER","Study1","F",3439,"4",3307,"",0,0
"5c5db292be38480001141cf8",5,"Version A","BUG","WASP","Study1","B",3369,"2",11306,"ANT",28.571428571429,0
"5e2854b1ce4df10169844c70",5,"Version A","BUG","WASP","Study1","B",3049,"2",6504,"",0,0
"5ecaed8544972a64705bb6a1",5,"Version A","BUG","WASP","Study1","B",5230,"2",6080,"",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","BUG","WASP","Study1","B",2242,"2",6243,"big",0,0
"5c5db292be38480001141cf8",5,"Version A","CASH","WOULD","Study1","U",5036,"2",4184,"COIN",22.222222222222,0
"5e2854b1ce4df10169844c70",5,"Version A","CASH","WOULD","Study1","U",3466,"3",5518,"",0,0
"5ecaed8544972a64705bb6a1",5,"Version A","CASH","WOULD","Study1","U",5424,"3",7599,"money",20,0
"5f0293ca91b83b4294d6685c",5,"Version A","CASH","WOULD","Study1","U",4549,"3",1899,"wage",22.222222222222,0
"5c5db292be38480001141cf8",5,"Version A","CHISEL","HAMMER","Study1","F",4956,"4",4661,"TOOL",0,0
"5e2854b1ce4df10169844c70",5,"Version A","CHISEL","HAMMER","Study1","F",4784,"4",1072,"",0,0
"5ecaed8544972a64705bb6a1",5,"Version A","CHISEL","HAMMER","Study1","F",5360,"4",6496,"",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","CHISEL","HAMMER","Study1","F",2962,"4",5417,"hammer",100,100
"5c5db292be38480001141cf8",5,"Version A","CIRCLE","ROUND","Study1","S",3446,"3",3018,"SQUARE",18.181818181818,0
"5e2854b1ce4df10169844c70",5,"Version A","CIRCLE","ROUND","Study1","S",4299,"4",2164,"",0,0
"5ecaed8544972a64705bb6a1",5,"Version A","CIRCLE","ROUND","Study1","S",5118,"4",3651,"round",100,100
"5f0293ca91b83b4294d6685c",5,"Version A","CIRCLE","ROUND","Study1","S",3932,"4",1277,"",0,0
"5c5db292be38480001141cf8",5,"Version A","CLOTHES","ATTIRE","Study1","B",3715,"4",7641,"DRESS",36.363636363636,0
"5e2854b1ce4df10169844c70",5,"Version A","CLOTHES","ATTIRE","Study1","B",4764,"5",2251,"",0,0
"5ecaed8544972a64705bb6a1",5,"Version A","CLOTHES","ATTIRE","Study1","B",4930,"5",8564,"",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","CLOTHES","ATTIRE","Study1","B",5008,"5",1441,"",0,0
"5c5db292be38480001141cf8",5,"Version A","CREDIT","CARD","Study1","F",3332,"3",5097,"",0,0
"5e2854b1ce4df10169844c70",5,"Version A","CREDIT","CARD","Study1","F",4268,"3",2785,"card",100,100
"5ecaed8544972a64705bb6a1",5,"Version A","CREDIT","CARD","Study1","F",4847,"3",2982,"card",100,100
"5f0293ca91b83b4294d6685c",5,"Version A","CREDIT","CARD","Study1","F",2589,"3",4010,"",0,0
"5c5db292be38480001141cf8",5,"Version A","DARK","CAVE","Study1","B",2903,"3",7291,"LIGHT",0,0
"5e2854b1ce4df10169844c70",5,"Version A","DARK","CAVE","Study1","B",3104,"3",1290,"",0,0
"5ecaed8544972a64705bb6a1",5,"Version A","DARK","CAVE","Study1","B",4131,"3",6503,"night",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","DARK","CAVE","Study1","B",2418,"3",2068,"",0,0
"5c5db292be38480001141cf8",5,"Version A","DEATH","BUSINESS","Study1","U",4830,"5",4018,"LIFE",33.333333333333,0
"5e2854b1ce4df10169844c70",5,"Version A","DEATH","BUSINESS","Study1","U",4265,"5",5656,"business",100,100
"5ecaed8544972a64705bb6a1",5,"Version A","DEATH","BUSINESS","Study1","U",6231,"5",13650,"",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","DEATH","BUSINESS","Study1","U",4237,"5",14468,"",0,0
"5c5db292be38480001141cf8",5,"Version A","DEBATE","SIGHT","Study1","U",6487,"4",8815,"",0,0
"5e2854b1ce4df10169844c70",5,"Version A","DEBATE","SIGHT","Study1","U",3621,"4",2929,"",0,0
"5ecaed8544972a64705bb6a1",5,"Version A","DEBATE","SIGHT","Study1","U",4548,"4",9165,"",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","DEBATE","SIGHT","Study1","U",3105,"4",3822,"",0,0
"5c5db292be38480001141cf8",5,"Version A","DELINQUENT","BAD","Study1","F",5688,"4",6125,"CHILDREN",18.181818181818,0
"5e2854b1ce4df10169844c70",5,"Version A","DELINQUENT","BAD","Study1","F",5783,"5",5431,"Bad",100,100
"5ecaed8544972a64705bb6a1",5,"Version A","DELINQUENT","BAD","Study1","F",5184,"5",4061,"bad",100,100
"5f0293ca91b83b4294d6685c",5,"Version A","DELINQUENT","BAD","Study1","F",3699,"5",990,"",0,0
"5c5db292be38480001141cf8",5,"Version A","DIETARY","SACKING","Study1","U",4735,"5",7532,"",0,0
"5e2854b1ce4df10169844c70",5,"Version A","DIETARY","SACKING","Study1","U",6091,"5",4097,"Sacking",100,100
"5ecaed8544972a64705bb6a1",5,"Version A","DIETARY","SACKING","Study1","U",12529,"5",19491,"",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","DIETARY","SACKING","Study1","U",5245,"5",5828,"food",0,0
"5c5db292be38480001141cf8",5,"Version A","DIGESTION","STOMACH","Study1","F",4227,"5",7130,"EATING",15.384615384615,0
"5e2854b1ce4df10169844c70",5,"Version A","DIGESTION","STOMACH","Study1","F",6153,"6",7212,"stomach",100,100
"5ecaed8544972a64705bb6a1",5,"Version A","DIGESTION","STOMACH","Study1","F",9291,"6",4010,"",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","DIGESTION","STOMACH","Study1","F",12229,"6",1042,"",0,0
"5c5db292be38480001141cf8",5,"Version A","DISCOVER","FLOOR","Study1","U",4649,"4",3062,"",0,0
"5e2854b1ce4df10169844c70",5,"Version A","DISCOVER","FLOOR","Study1","U",5299,"5",3401,"",0,0
"5ecaed8544972a64705bb6a1",5,"Version A","DISCOVER","FLOOR","Study1","U",6123,"5",3663,"",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","DISCOVER","FLOOR","Study1","U",3200,"5",2859,"",0,0
"5c5db292be38480001141cf8",5,"Version A","DISCUSSION","TALK","Study1","F",4793,"4",6140,"TALK",100,100
"5e2854b1ce4df10169844c70",5,"Version A","DISCUSSION","TALK","Study1","F",4913,"5",7080,"speak",44.444444444444,0
"5ecaed8544972a64705bb6a1",5,"Version A","DISCUSSION","TALK","Study1","F",5734,"5",14849,"",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","DISCUSSION","TALK","Study1","F",5407,"5",1550,"",0,0
"5c5db292be38480001141cf8",5,"Version A","DRINK","SIP","Study1","B",5726,"2",5671,"WATER",0,0
"5e2854b1ce4df10169844c70",5,"Version A","DRINK","SIP","Study1","B",3732,"2",1237,"",0,0
"5ecaed8544972a64705bb6a1",5,"Version A","DRINK","SIP","Study1","B",5241,"2",13656,"",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","DRINK","SIP","Study1","B",1712,"2",4050,"water",0,0
"5c5db292be38480001141cf8",5,"Version A","DUE","ASSIGNMENT","Study1","S",9675,"4",11780,"",0,0
"5e2854b1ce4df10169844c70",5,"Version A","DUE","ASSIGNMENT","Study1","S",5349,"5",5903,"charge",37.5,0
"5ecaed8544972a64705bb6a1",5,"Version A","DUE","ASSIGNMENT","Study1","S",8635,"5",3049,"",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","DUE","ASSIGNMENT","Study1","S",4221,"5",3379,"ready",13.333333333333,0
"5c5db292be38480001141cf8",5,"Version A","DUMP","WASTE","Study1","S",5031,"3",3875," EMPTY",20,0
"5e2854b1ce4df10169844c70",5,"Version A","DUMP","WASTE","Study1","S",3154,"3",1915,"",0,0
"5ecaed8544972a64705bb6a1",5,"Version A","DUMP","WASTE","Study1","S",4773,"3",16291,"leave",20,0
"5f0293ca91b83b4294d6685c",5,"Version A","DUMP","WASTE","Study1","S",2951,"3",5073,"waste",100,100
"5c5db292be38480001141cf8",5,"Version A","EDITOR","NEWS","Study1","F",4167,"4",4708,"",0,0
"5e2854b1ce4df10169844c70",5,"Version A","EDITOR","NEWS","Study1","F",4377,"4",1221,"",0,0
"5ecaed8544972a64705bb6a1",5,"Version A","EDITOR","NEWS","Study1","F",5563,"4",6379,"",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","EDITOR","NEWS","Study1","F",2963,"4",2438,"page",25,0
"5c5db292be38480001141cf8",5,"Version A","FIRE","BLAZE","Study1","B",3528,"4",5910,"WATER",40,0
"5e2854b1ce4df10169844c70",5,"Version A","FIRE","BLAZE","Study1","B",3363,"4",1382,"",0,0
"5ecaed8544972a64705bb6a1",5,"Version A","FIRE","BLAZE","Study1","B",5436,"4",8809,"",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","FIRE","BLAZE","Study1","B",3199,"4",6798,"spark",20,0
"5c5db292be38480001141cf8",5,"Version A","FIX","HAND","Study1","U",3072,"2",5053,"",0,0
"5e2854b1ce4df10169844c70",5,"Version A","FIX","HAND","Study1","U",2969,"2",1478,"",0,0
"5ecaed8544972a64705bb6a1",5,"Version A","FIX","HAND","Study1","U",3046,"2",6099,"find",50,0
"5f0293ca91b83b4294d6685c",5,"Version A","FIX","HAND","Study1","U",2933,"2",1505,"",0,0
"5c5db292be38480001141cf8",5,"Version A","FULL","ENOUGH","Study1","B",5095,"3",5836,"",0,0
"5e2854b1ce4df10169844c70",5,"Version A","FULL","ENOUGH","Study1","B",6779,"4",9625,"",0,0
"5ecaed8544972a64705bb6a1",5,"Version A","FULL","ENOUGH","Study1","B",6408,"4",7247,"",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","FULL","ENOUGH","Study1","B",3448,"3",4186,"course",33.333333333333,0
"5c5db292be38480001141cf8",5,"Version A","GEOLOGY","ROCK","Study1","F",3794,"4",4966,"FAMILY",0,0
"5e2854b1ce4df10169844c70",5,"Version A","GEOLOGY","ROCK","Study1","F",4481,"4",2861,"rocks",88.888888888889,100
"5ecaed8544972a64705bb6a1",5,"Version A","GEOLOGY","ROCK","Study1","F",7429,"4",4513,"",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","GEOLOGY","ROCK","Study1","F",7426,"4",2424,"rock",100,100
"5c5db292be38480001141cf8",5,"Version A","GREAT","FANTASTIC","Study1","B",4062,"5",4394,"BAD",16.666666666667,0
"5e2854b1ce4df10169844c70",5,"Version A","GREAT","FANTASTIC","Study1","B",4589,"4",8675,"Fantastic",100,100
"5ecaed8544972a64705bb6a1",5,"Version A","GREAT","FANTASTIC","Study1","B",8282,"5",6714,"",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","GREAT","FANTASTIC","Study1","B",4401,"5",1070,"",0,0
"5c5db292be38480001141cf8",5,"Version A","GRILL","BAR","Study1","S",3384,"2",18784,"",0,0
"5e2854b1ce4df10169844c70",5,"Version A","GRILL","BAR","Study1","S",3239,"2",1322,"",0,0
"5ecaed8544972a64705bb6a1",5,"Version A","GRILL","BAR","Study1","S",3337,"2",13413,"",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","GRILL","BAR","Study1","S",2261,"2",5065,"bake",57.142857142857,0
"5c5db292be38480001141cf8",5,"Version A","HAPPY","CAR","Study1","U",3411,"2",3265,"",0,0
"5e2854b1ce4df10169844c70",5,"Version A","HAPPY","CAR","Study1","U",3718,"2",3708,"car",100,100
"5ecaed8544972a64705bb6a1",5,"Version A","HAPPY","CAR","Study1","U",3849,"2",7897,"",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","HAPPY","CAR","Study1","U",1674,"2",2850,"",0,0
"5c5db292be38480001141cf8",5,"Version A","HEIGHT","GROWTH","Study1","B",5274,"3",8410,"LENGTH",50,0
"5e2854b1ce4df10169844c70",5,"Version A","HEIGHT","GROWTH","Study1","B",4317,"3",5637,"",0,0
"5ecaed8544972a64705bb6a1",5,"Version A","HEIGHT","GROWTH","Study1","B",5644,"3",10213,"weight",33.333333333333,0
"5f0293ca91b83b4294d6685c",5,"Version A","HEIGHT","GROWTH","Study1","B",2892,"3",5909,"",0,0
"5c5db292be38480001141cf8",5,"Version A","HERD","COW","Study1","F",3638,"2",7765,"BIRD",0,0
"5e2854b1ce4df10169844c70",5,"Version A","HERD","COW","Study1","F",3255,"2",3235,"cow",100,100
"5ecaed8544972a64705bb6a1",5,"Version A","HERD","COW","Study1","F",2943,"2",4604,"",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","HERD","COW","Study1","F",1934,"2",3087,"cow",100,100
"5c5db292be38480001141cf8",5,"Version A","HIDE","SICK","Study1","U",4377,"3",4367,"SHOW",25,0
"5e2854b1ce4df10169844c70",5,"Version A","HIDE","SICK","Study1","U",2587,"3",1932,"",0,0
"5ecaed8544972a64705bb6a1",5,"Version A","HIDE","SICK","Study1","U",4313,"3",5617,"lost",25,0
"5f0293ca91b83b4294d6685c",5,"Version A","HIDE","SICK","Study1","U",2273,"3",3053,"",0,0
"5c5db292be38480001141cf8",5,"Version A","HONEY","BEE","Study1","S",3470,"4",6479,"SUGAR",0,0
"5e2854b1ce4df10169844c70",5,"Version A","HONEY","BEE","Study1","S",4798,"4",2298,"bee",100,100
"5ecaed8544972a64705bb6a1",5,"Version A","HONEY","BEE","Study1","S",4168,"4",3692,"bee",100,100
"5f0293ca91b83b4294d6685c",5,"Version A","HONEY","BEE","Study1","S",2592,"4",3402,"bee",100,100
"5c5db292be38480001141cf8",5,"Version A","HORNET","STING","Study1","F",3320,"3",4553,"INSECT",36.363636363636,0
"5e2854b1ce4df10169844c70",5,"Version A","HORNET","STING","Study1","F",3994,"3",4426,"sting",100,100
"5ecaed8544972a64705bb6a1",5,"Version A","HORNET","STING","Study1","F",6205,"3",10563,"sting",100,100
"5f0293ca91b83b4294d6685c",5,"Version A","HORNET","STING","Study1","F",2424,"3",1783,"bee",0,0
"5c5db292be38480001141cf8",5,"Version A","HOT","CHILI","Study1","B",2732,"3",5959,"",0,0
"5e2854b1ce4df10169844c70",5,"Version A","HOT","CHILI","Study1","B",3755,"3",5075,"",0,0
"5ecaed8544972a64705bb6a1",5,"Version A","HOT","CHILI","Study1","B",6930,"3",7069,"",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","HOT","CHILI","Study1","B",2345,"3",3899,"",0,0
"5c5db292be38480001141cf8",5,"Version A","HUNGER","FAMINE","Study1","B",5604,"5",6742,"",0,0
"5e2854b1ce4df10169844c70",5,"Version A","HUNGER","FAMINE","Study1","B",3634,"5",3228,"",0,0
"5ecaed8544972a64705bb6a1",5,"Version A","HUNGER","FAMINE","Study1","B",5321,"5",6902,"food",20,0
"5f0293ca91b83b4294d6685c",5,"Version A","HUNGER","FAMINE","Study1","B",3521,"5",2774,"",0,0
"5c5db292be38480001141cf8",5,"Version A","HYGIENE","CLEAN","Study1","F",10455,"5",5374,"",0,0
"5e2854b1ce4df10169844c70",5,"Version A","HYGIENE","CLEAN","Study1","F",4878,"5",5189,"bathroom",15.384615384615,0
"5ecaed8544972a64705bb6a1",5,"Version A","HYGIENE","CLEAN","Study1","F",5160,"5",4677,"clean",100,100
"5f0293ca91b83b4294d6685c",5,"Version A","HYGIENE","CLEAN","Study1","F",4330,"5",1837,"",0,0
"5c5db292be38480001141cf8",5,"Version A","KEY","LATCH","Study1","B",6307,"2",3224,"LOCK",44.444444444444,0
"5e2854b1ce4df10169844c70",5,"Version A","KEY","LATCH","Study1","B",4927,"2",9811,"lock",44.444444444444,0
"5ecaed8544972a64705bb6a1",5,"Version A","KEY","LATCH","Study1","B",6373,"2",8984,"door",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","KEY","LATCH","Study1","B",3210,"2",3759,"latch",100,100
"5c5db292be38480001141cf8",5,"Version A","KIDNEY","LIVER","Study1","S",5863,"3",7026,"LIVER",100,100
"5e2854b1ce4df10169844c70",5,"Version A","KIDNEY","LIVER","Study1","S",5977,"4",3294,"liver",100,100
"5ecaed8544972a64705bb6a1",5,"Version A","KIDNEY","LIVER","Study1","S",4682,"4",8596,"stone",20,0
"5f0293ca91b83b4294d6685c",5,"Version A","KIDNEY","LIVER","Study1","S",3310,"4",3984,"stone",20,0
"5c5db292be38480001141cf8",5,"Version A","KING","VASE","Study1","U",4080,"3",2531,"QUEEN",22.222222222222,0
"5e2854b1ce4df10169844c70",5,"Version A","KING","VASE","Study1","U",3831,"3",3977,"vase",100,100
"5ecaed8544972a64705bb6a1",5,"Version A","KING","VASE","Study1","U",4998,"3",9487,"queen",22.222222222222,0
"5f0293ca91b83b4294d6685c",5,"Version A","KING","VASE","Study1","U",1930,"3",5281,"queen",22.222222222222,0
"5c5db292be38480001141cf8",5,"Version A","LAW","ATTORNEY","Study1","B",6044,"4",3669,"",0,0
"5e2854b1ce4df10169844c70",5,"Version A","LAW","ATTORNEY","Study1","B",15915,"4",1509,"",0,0
"5ecaed8544972a64705bb6a1",5,"Version A","LAW","ATTORNEY","Study1","B",4980,"4",4440,"police",28.571428571429,0
"5f0293ca91b83b4294d6685c",5,"Version A","LAW","ATTORNEY","Study1","B",3976,"4",5644,"attorney",100,100
"5c5db292be38480001141cf8",5,"Version A","LETTUCE","SALAD","Study1","S",4546,"4",7480,"",0,0
"5e2854b1ce4df10169844c70",5,"Version A","LETTUCE","SALAD","Study1","S",4444,"5",1533,"",0,0
"5ecaed8544972a64705bb6a1",5,"Version A","LETTUCE","SALAD","Study1","S",6086,"5",4408,"salad",100,100
"5f0293ca91b83b4294d6685c",5,"Version A","LETTUCE","SALAD","Study1","S",4575,"5",1295,"",0,0
"5c5db292be38480001141cf8",5,"Version A","LIFT","WOMAN","Study1","U",4465,"3",3960,"PULL",0,0
"5e2854b1ce4df10169844c70",5,"Version A","LIFT","WOMAN","Study1","U",4173,"3",3737,"women",80,100
"5ecaed8544972a64705bb6a1",5,"Version A","LIFT","WOMAN","Study1","U",3549,"3",7092,"",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","LIFT","WOMAN","Study1","U",4635,"3",2212,"",0,0
"5c5db292be38480001141cf8",5,"Version A","LOCATION","SITE","Study1","S",4101,"4",2919,"",0,0
"5e2854b1ce4df10169844c70",5,"Version A","LOCATION","SITE","Study1","S",4835,"6",1282,"",0,0
"5ecaed8544972a64705bb6a1",5,"Version A","LOCATION","SITE","Study1","S",6696,"6",3941,"map",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","LOCATION","SITE","Study1","S",3511,"6",2783,"",0,0
"5c5db292be38480001141cf8",5,"Version A","MACHINE","POSITION","Study1","U",6173,"5",6534,"",0,0
"5e2854b1ce4df10169844c70",5,"Version A","MACHINE","POSITION","Study1","U",5897,"7",4689,"",0,0
"5ecaed8544972a64705bb6a1",5,"Version A","MACHINE","POSITION","Study1","U",6307,"7",3624,"",0,0
"5f0293ca91b83b4294d6685c",5,"Version A","MACHINE","POSITION","Study1","U",6892,"7",8049,"",0,0
"5c5db292be38480001141cf8",5,"Version A","MATH","DIVISION","Study1","B",9832,"4",12153,"SCHOOL",28.571428571429,0
"5e2854b1ce4df10169844c70",5,"Version A","MATH","DIVISION","Study1","B",4562,"5",6565,"Division",100,100
"5ecaed8544972a64705bb6a1",5,"Version A","MATH","DIVISION","Study1","B",8240,"5",4431,"division",100,100
"5f0293ca91b83b4294d6685c",5,"Version A","MATH","DIVISION","Study1","B",3120,"5",2174,"",0,0
"5c5db292be38480001141cf8",5,"Version A","MEANING","DEFINITION","Study1","S",8900,"6",7426,"DICTIONARY",60,0
