"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","JOL.RT","Response.JOL","Response.RT.1","Response.Response","Response.Accuracy","Recall_Score"
"w10073514_ktb",6,"JOL Version B","CREDIT","CARD","Study1","F",1434,49,1906,"card",100,100
"w10076120GH",6,"JOL Version B","CREDIT","CARD","Study1","F",946,55,2387,"card",100,100
"w907011_adsg",6,"JOL Version B","CREDIT","CARD","Study1","F",14815,46,3502,"Card",100,100
"w981932RS",6,"JOL Version B","CREDIT","CARD","Study1","F",5759,52,2013,"card",100,100
"w982170",6,"JOL Version B","CREDIT","CARD","Study1","F",2137,100,1434,"card",100,100
"w993002_MR",6,"JOL Version B","CREDIT","CARD","Study1","F",1283,90,1510,"card",100,100
"10039454_sa",6,"JOL Version B","DARK","CAVE","Study1","B",2195,100,3717,"cave",100,100
"5d98e68c1b199b0412685b57",6,"JOL Version B","DARK","CAVE","Study1","B",2821,70,1474,"",0,0
"5e5ec34e5e8b331fdb5d0bf9",6,"JOL Version B","DARK","CAVE","Study1","B",6107,60,3181,"Cave",100,100
"993510AR",6,"JOL Version B","DARK","CAVE","Study1","B",1972,80,3723,"",0,0
"w10026703_cem",6,"JOL Version B","DARK","CAVE","Study1","B",1184,100,2606,"LIGHT",0,0
"w10039944_eec",6,"JOL Version B","DARK","CAVE","Study1","B",1869,60,5798,"light",0,0
"w10061880KS",6,"JOL Version B","DARK","CAVE","Study1","B",1497,100,6655,"cave",100,100
"w10073514_ktb",6,"JOL Version B","DARK","CAVE","Study1","B",3361,16,2757,"night",0,0
"w10076120GH",6,"JOL Version B","DARK","CAVE","Study1","B",2209,90,3054,"light",0,0
"w907011_adsg",6,"JOL Version B","DARK","CAVE","Study1","B",4288,98,3887,"Light ",0,0
"w981932RS",6,"JOL Version B","DARK","CAVE","Study1","B",2427,57,5482,"black",22.222222222222,0
"w982170",6,"JOL Version B","DARK","CAVE","Study1","B",2220,70,2631,"night",0,0
"w993002_MR",6,"JOL Version B","DARK","CAVE","Study1","B",1489,90,4221,"shadow",20,0
"10039454_sa",6,"JOL Version B","DEATH","BUSINESS","Study1","U",1671,0,2559,"",0,0
"5d98e68c1b199b0412685b57",6,"JOL Version B","DEATH","BUSINESS","Study1","U",15405,1,1628,"",0,0
"5e5ec34e5e8b331fdb5d0bf9",6,"JOL Version B","DEATH","BUSINESS","Study1","U",3064,0,5884,"Cemetery ",12.5,0
"993510AR",6,"JOL Version B","DEATH","BUSINESS","Study1","U",1986,54,1604,"",0,0
"w10026703_cem",6,"JOL Version B","DEATH","BUSINESS","Study1","U",1205,0,2327,"EDN",18.181818181818,0
"w10039944_eec",6,"JOL Version B","DEATH","BUSINESS","Study1","U",2792,20,1121,"",0,0
"w10061880KS",6,"JOL Version B","DEATH","BUSINESS","Study1","U",1307,100,5803,"coffin",28.571428571429,0
"w10073514_ktb",6,"JOL Version B","DEATH","BUSINESS","Study1","U",3205,1,2851,"life ",33.333333333333,0
"w10076120GH",6,"JOL Version B","DEATH","BUSINESS","Study1","U",2491,9,14445,"coffin",28.571428571429,0
"w907011_adsg",6,"JOL Version B","DEATH","BUSINESS","Study1","U",4751,34,5593,"Business",100,100
"w981932RS",6,"JOL Version B","DEATH","BUSINESS","Study1","U",3427,0,4088,"record",14.285714285714,0
"w982170",6,"JOL Version B","DEATH","BUSINESS","Study1","U",2257,10,1383,"coffin",28.571428571429,0
"w993002_MR",6,"JOL Version B","DEATH","BUSINESS","Study1","U",1486,1,2181,"business",100,100
"10039454_sa",6,"JOL Version B","DEBATE","SIGHT","Study1","U",2653,70,1036,"",0,0
"5d98e68c1b199b0412685b57",6,"JOL Version B","DEBATE","SIGHT","Study1","U",2047,1,1220,"",0,0
"5e5ec34e5e8b331fdb5d0bf9",6,"JOL Version B","DEBATE","SIGHT","Study1","U",3315,5,4519,"Talk ",22.222222222222,0
"993510AR",6,"JOL Version B","DEBATE","SIGHT","Study1","U",874,78,1707,"",0,0
"w10026703_cem",6,"JOL Version B","DEBATE","SIGHT","Study1","U",1257,0,2166,"TALK",22.222222222222,0
"w10039944_eec",6,"JOL Version B","DEBATE","SIGHT","Study1","U",2420,40,2549,"talk",22.222222222222,0
"w10061880KS",6,"JOL Version B","DEBATE","SIGHT","Study1","U",881,100,2077,"",0,0
"w10073514_ktb",6,"JOL Version B","DEBATE","SIGHT","Study1","U",2609,64,2616,"argue ",20,0
"w10076120GH",6,"JOL Version B","DEBATE","SIGHT","Study1","U",2299,70,5409,"argue",20,0
"w907011_adsg",6,"JOL Version B","DEBATE","SIGHT","Study1","U",4828,65,7741,"Argue",20,0
"w981932RS",6,"JOL Version B","DEBATE","SIGHT","Study1","U",2432,65,2598,"argue",20,0
"w982170",6,"JOL Version B","DEBATE","SIGHT","Study1","U",1533,20,3297,"sight",100,100
"w993002_MR",6,"JOL Version B","DEBATE","SIGHT","Study1","U",1332,1,1530,"",0,0
"10039454_sa",6,"JOL Version B","DELINQUENT","BAD","Study1","F",2739,90,1326,"",0,0
"5d98e68c1b199b0412685b57",6,"JOL Version B","DELINQUENT","BAD","Study1","F",6631,90,1705,"",0,0
"5e5ec34e5e8b331fdb5d0bf9",6,"JOL Version B","DELINQUENT","BAD","Study1","F",3763,80,4778,"Trouble ",20,0
"993510AR",6,"JOL Version B","DELINQUENT","BAD","Study1","F",1642,32,3088,"bad",100,100
"w10026703_cem",6,"JOL Version B","DELINQUENT","BAD","Study1","F",1942,100,4100,"KID",33.333333333333,0
"w10039944_eec",6,"JOL Version B","DELINQUENT","BAD","Study1","F",3383,70,2194,"bad",100,100
"w10061880KS",6,"JOL Version B","DELINQUENT","BAD","Study1","F",1342,0,3344,"bad",100,100
"w10073514_ktb",6,"JOL Version B","DELINQUENT","BAD","Study1","F",4087,97,2979,"bad",100,100
"w10076120GH",6,"JOL Version B","DELINQUENT","BAD","Study1","F",2275,100,31174,"",0,0
"w907011_adsg",6,"JOL Version B","DELINQUENT","BAD","Study1","F",3761,45,14248,"Murder",22.222222222222,0
"w981932RS",6,"JOL Version B","DELINQUENT","BAD","Study1","F",7580,700,2141,"bad",100,100
"w982170",6,"JOL Version B","DELINQUENT","BAD","Study1","F",2103,100,2585,"bad",100,100
"w993002_MR",6,"JOL Version B","DELINQUENT","BAD","Study1","F",862,1,1103,"",0,0
"10039454_sa",6,"JOL Version B","DIETARY","SACKING","Study1","U",1797,0,1831,"",0,0
"5d98e68c1b199b0412685b57",6,"JOL Version B","DIETARY","SACKING","Study1","U",12625,0,1188,"",0,0
"5e5ec34e5e8b331fdb5d0bf9",6,"JOL Version B","DIETARY","SACKING","Study1","U",4146,0,3882,"Post",18.181818181818,0
"993510AR",6,"JOL Version B","DIETARY","SACKING","Study1","U",3561,31,1601,"",0,0
"w10026703_cem",6,"JOL Version B","DIETARY","SACKING","Study1","U",4688,100,2990,"NUTRITION",12.5,0
"w10039944_eec",6,"JOL Version B","DIETARY","SACKING","Study1","U",2322,0,5477,"",0,0
"w10061880KS",6,"JOL Version B","DIETARY","SACKING","Study1","U",1518,0,1128,"",0,0
"w10073514_ktb",6,"JOL Version B","DIETARY","SACKING","Study1","U",8765,23,5554,"food ",0,0
"w10076120GH",6,"JOL Version B","DIETARY","SACKING","Study1","U",42210,98,15373,"sacking",100,100
"w907011_adsg",6,"JOL Version B","DIETARY","SACKING","Study1","U",7535,87,4286,"Food",0,0
"w981932RS",6,"JOL Version B","DIETARY","SACKING","Study1","U",2395,40,1741,"die",20,0
"w982170",6,"JOL Version B","DIETARY","SACKING","Study1","U",1624,30,3540,"diet",18.181818181818,0
"w993002_MR",6,"JOL Version B","DIETARY","SACKING","Study1","U",1915,1,653,"",0,0
"10039454_sa",6,"JOL Version B","DIGESTION","STOMACH","Study1","F",3162,80,6361,"stomach",100,100
"5d98e68c1b199b0412685b57",6,"JOL Version B","DIGESTION","STOMACH","Study1","F",5476,35,6765,"Stomach",100,100
"5e5ec34e5e8b331fdb5d0bf9",6,"JOL Version B","DIGESTION","STOMACH","Study1","F",3462,10,5929,"Stomach",100,100
"993510AR",6,"JOL Version B","DIGESTION","STOMACH","Study1","F",3803,80,4219,"stomach",100,100
"w10026703_cem",6,"JOL Version B","DIGESTION","STOMACH","Study1","F",2192,100,1881,"",0,0
"w10039944_eec",6,"JOL Version B","DIGESTION","STOMACH","Study1","F",1873,70,2979,"stomach",100,100
"w10061880KS",6,"JOL Version B","DIGESTION","STOMACH","Study1","F",2159,100,3332,"stomach",100,100
"w10073514_ktb",6,"JOL Version B","DIGESTION","STOMACH","Study1","F",4961,78,3603,"stomach ",100,100
"w10076120GH",6,"JOL Version B","DIGESTION","STOMACH","Study1","F",2293,90,4045,"food",18.181818181818,0
"w907011_adsg",6,"JOL Version B","DIGESTION","STOMACH","Study1","F",4781,89,4098,"Eat",20,0
"w981932RS",6,"JOL Version B","DIGESTION","STOMACH","Study1","F",2277,69,1968,"diet",18.181818181818,0
"w982170",6,"JOL Version B","DIGESTION","STOMACH","Study1","F",731,90,2366,"stomach",100,100
"w993002_MR",6,"JOL Version B","DIGESTION","STOMACH","Study1","F",2785,1,1881,"stomach",100,100
"10039454_sa",6,"JOL Version B","DISCOVER","FLOOR","Study1","U",4661,0,1083,"",0,0
"5d98e68c1b199b0412685b57",6,"JOL Version B","DISCOVER","FLOOR","Study1","U",1609,0,1410,"",0,0
"5e5ec34e5e8b331fdb5d0bf9",6,"JOL Version B","DISCOVER","FLOOR","Study1","U",3111,0,4419,"Find",22.222222222222,0
"993510AR",6,"JOL Version B","DISCOVER","FLOOR","Study1","U",3267,50,3826,"card",22.222222222222,0
"w10026703_cem",6,"JOL Version B","DISCOVER","FLOOR","Study1","U",1453,0,1791,"",0,0
"w10039944_eec",6,"JOL Version B","DISCOVER","FLOOR","Study1","U",3282,40,3342,"find",22.222222222222,0
"w10061880KS",6,"JOL Version B","DISCOVER","FLOOR","Study1","U",3732,0,4733,"find",22.222222222222,0
"w10073514_ktb",6,"JOL Version B","DISCOVER","FLOOR","Study1","U",6546,37,3007,"card",22.222222222222,0
"w10076120GH",6,"JOL Version B","DISCOVER","FLOOR","Study1","U",1179,65,3227,"find",22.222222222222,0
"w907011_adsg",6,"JOL Version B","DISCOVER","FLOOR","Study1","U",3899,55,3983,"Adventure",14.285714285714,0
"w981932RS",6,"JOL Version B","DISCOVER","FLOOR","Study1","U",4393,50,10114,"invention",14.285714285714,0
"w982170",6,"JOL Version B","DISCOVER","FLOOR","Study1","U",17625,10,1395,"see",0,0
"w993002_MR",6,"JOL Version B","DISCOVER","FLOOR","Study1","U",1269,90,2043,"",0,0
"10039454_sa",6,"JOL Version B","DISCUSSION","TALK","Study1","F",2672,80,2734,"talk",100,100
"5d98e68c1b199b0412685b57",6,"JOL Version B","DISCUSSION","TALK","Study1","F",4621,20,1259,"",0,0
"5e5ec34e5e8b331fdb5d0bf9",6,"JOL Version B","DISCUSSION","TALK","Study1","F",5008,80,4461,"TAlk",100,100
"993510AR",6,"JOL Version B","DISCUSSION","TALK","Study1","F",857,78,875,"",0,0
"w10026703_cem",6,"JOL Version B","DISCUSSION","TALK","Study1","F",1325,100,1574,"TALK",100,100
"w10039944_eec",6,"JOL Version B","DISCUSSION","TALK","Study1","F",2836,20,2718,"talk",100,100
"w10061880KS",6,"JOL Version B","DISCUSSION","TALK","Study1","F",1082,100,1810,"",0,0
"w10073514_ktb",6,"JOL Version B","DISCUSSION","TALK","Study1","F",2518,76,4547,"speak",44.444444444444,0
"w10076120GH",6,"JOL Version B","DISCUSSION","TALK","Study1","F",2453,90,6251,"conversation",12.5,0
"w907011_adsg",6,"JOL Version B","DISCUSSION","TALK","Study1","F",4547,98,4929,"Board",22.222222222222,0
"w981932RS",6,"JOL Version B","DISCUSSION","TALK","Study1","F",2632,77,3132,"talk",100,100
"w982170",6,"JOL Version B","DISCUSSION","TALK","Study1","F",1442,90,2742,"talk",100,100
"w993002_MR",6,"JOL Version B","DISCUSSION","TALK","Study1","F",1517,90,1023,"",0,0
"10039454_sa",6,"JOL Version B","DRINK","SIP","Study1","B",2068,80,1309,"",0,0
"5d98e68c1b199b0412685b57",6,"JOL Version B","DRINK","SIP","Study1","B",5684,35,1302,"",0,0
"5e5ec34e5e8b331fdb5d0bf9",6,"JOL Version B","DRINK","SIP","Study1","B",3411,50,5738,"Pop",33.333333333333,0
"993510AR",6,"JOL Version B","DRINK","SIP","Study1","B",848,78,1083,"",0,0
"w10026703_cem",6,"JOL Version B","DRINK","SIP","Study1","B",1054,100,2241,"THIRSTY",20,0
"w10039944_eec",6,"JOL Version B","DRINK","SIP","Study1","B",2337,80,4899,"sip",100,100
"w10061880KS",6,"JOL Version B","DRINK","SIP","Study1","B",732,100,2695,"",0,0
"w10073514_ktb",6,"JOL Version B","DRINK","SIP","Study1","B",1354,57,7181,"wet",0,0
"w10076120GH",6,"JOL Version B","DRINK","SIP","Study1","B",3308,100,17940,"sip",100,100
"w907011_adsg",6,"JOL Version B","DRINK","SIP","Study1","B",3387,98,3433,"Eat",0,0
"w981932RS",6,"JOL Version B","DRINK","SIP","Study1","B",2451,30,5747,"soda",28.571428571429,0
"w982170",6,"JOL Version B","DRINK","SIP","Study1","B",1327,100,850,"",0,0
"w993002_MR",6,"JOL Version B","DRINK","SIP","Study1","B",2993,50,1996,"water",0,0
"10039454_sa",6,"JOL Version B","DUE","ASSIGNMENT","Study1","S",2917,90,9420,"assignment",100,100
"5d98e68c1b199b0412685b57",6,"JOL Version B","DUE","ASSIGNMENT","Study1","S",2866,1,1073,"",0,0
"5e5ec34e5e8b331fdb5d0bf9",6,"JOL Version B","DUE","ASSIGNMENT","Study1","S",3647,30,7426,"Date ",28.571428571429,0
"993510AR",6,"JOL Version B","DUE","ASSIGNMENT","Study1","S",2653,100,795,"",0,0
"w10026703_cem",6,"JOL Version B","DUE","ASSIGNMENT","Study1","S",1399,100,3965,"ASSIGNMENT",100,100
"w10039944_eec",6,"JOL Version B","DUE","ASSIGNMENT","Study1","S",1795,40,6642,"assignment",100,100
"w10061880KS",6,"JOL Version B","DUE","ASSIGNMENT","Study1","S",1403,100,4770,"late",28.571428571429,0
"w10073514_ktb",6,"JOL Version B","DUE","ASSIGNMENT","Study1","S",2538,53,7146,"Assignment ",100,100
"w10076120GH",6,"JOL Version B","DUE","ASSIGNMENT","Study1","S",12586,100,3710,"date",28.571428571429,0
"w907011_adsg",6,"JOL Version B","DUE","ASSIGNMENT","Study1","S",5736,98,3245,"Late",28.571428571429,0
"w981932RS",6,"JOL Version B","DUE","ASSIGNMENT","Study1","S",2309,76,1875,"date",28.571428571429,0
"w982170",6,"JOL Version B","DUE","ASSIGNMENT","Study1","S",9026,80,1164,"",0,0
"w993002_MR",6,"JOL Version B","DUE","ASSIGNMENT","Study1","S",1387,1,1689,"",0,0
"10039454_sa",6,"JOL Version B","DUMP","WASTE","Study1","S",2653,90,1070,"",0,0
"5d98e68c1b199b0412685b57",6,"JOL Version B","DUMP","WASTE","Study1","S",8295,5,1645,"",0,0
"5e5ec34e5e8b331fdb5d0bf9",6,"JOL Version B","DUMP","WASTE","Study1","S",3936,30,6377,"Trash",40,0
"993510AR",6,"JOL Version B","DUMP","WASTE","Study1","S",1048,90,740,"",0,0
"w10026703_cem",6,"JOL Version B","DUMP","WASTE","Study1","S",1517,100,2044,"WASTE",100,100
"w10039944_eec",6,"JOL Version B","DUMP","WASTE","Study1","S",1900,30,1106,"",0,0
"w10061880KS",6,"JOL Version B","DUMP","WASTE","Study1","S",1513,0,2950,"truck",20,0
"w10073514_ktb",6,"JOL Version B","DUMP","WASTE","Study1","S",2773,94,3733,"trash",40,0
"w10076120GH",6,"JOL Version B","DUMP","WASTE","Study1","S",932,21,6007,"trash",40,0
"w907011_adsg",6,"JOL Version B","DUMP","WASTE","Study1","S",5174,47,7963,"Trash",40,0
"w981932RS",6,"JOL Version B","DUMP","WASTE","Study1","S",2504,54,2311,"trash",40,0
"w982170",6,"JOL Version B","DUMP","WASTE","Study1","S",1585,60,2952,"trash",40,0
"w993002_MR",6,"JOL Version B","DUMP","WASTE","Study1","S",1683,1,2017,"",0,0
"10039454_sa",6,"JOL Version B","EDITOR","NEWS","Study1","F",2310,70,1485,"",0,0
"5d98e68c1b199b0412685b57",6,"JOL Version B","EDITOR","NEWS","Study1","F",4390,25,4517,"Newspaper",61.538461538462,0
"5e5ec34e5e8b331fdb5d0bf9",6,"JOL Version B","EDITOR","NEWS","Study1","F",3721,10,4965,"Newspaper ",61.538461538462,0
"993510AR",6,"JOL Version B","EDITOR","NEWS","Study1","F",971,90,6420,"journal",18.181818181818,0
"w10026703_cem",6,"JOL Version B","EDITOR","NEWS","Study1","F",1631,0,3154,"JOURNAL",18.181818181818,0
"w10039944_eec",6,"JOL Version B","EDITOR","NEWS","Study1","F",2887,70,2204,"write",22.222222222222,0
"w10061880KS",6,"JOL Version B","EDITOR","NEWS","Study1","F",1371,100,4317,"news",100,100
"w10073514_ktb",6,"JOL Version B","EDITOR","NEWS","Study1","F",1686,58,2477,"book",0,0
"w10076120GH",6,"JOL Version B","EDITOR","NEWS","Study1","F",1487,78,1508,"",0,0
"w907011_adsg",6,"JOL Version B","EDITOR","NEWS","Study1","F",7311,36,10423,"Author",0,0
"w981932RS",6,"JOL Version B","EDITOR","NEWS","Study1","F",3521,68,5201,"newspaper",61.538461538462,0
"w982170",6,"JOL Version B","EDITOR","NEWS","Study1","F",910,30,975,"",0,0
"w993002_MR",6,"JOL Version B","EDITOR","NEWS","Study1","F",1583,1,3103,"paper",22.222222222222,0
"10039454_sa",6,"JOL Version B","FIRE","BLAZE","Study1","B",2178,90,8846,"",0,0
"5d98e68c1b199b0412685b57",6,"JOL Version B","FIRE","BLAZE","Study1","B",4441,16,5196,"Smoke",20,0
"5e5ec34e5e8b331fdb5d0bf9",6,"JOL Version B","FIRE","BLAZE","Study1","B",3222,80,4492,"Water",40,0
"993510AR",6,"JOL Version B","FIRE","BLAZE","Study1","B",943,55,2155,"burn",22.222222222222,0
"w10026703_cem",6,"JOL Version B","FIRE","BLAZE","Study1","B",886,100,1652,"HOT",0,0
"w10039944_eec",6,"JOL Version B","FIRE","BLAZE","Study1","B",1995,50,2505,"",0,0
"w10061880KS",6,"JOL Version B","FIRE","BLAZE","Study1","B",1029,100,6135,"",0,0
"w10073514_ktb",6,"JOL Version B","FIRE","BLAZE","Study1","B",3445,56,5785,"fighter",16.666666666667,0
"w10076120GH",6,"JOL Version B","FIRE","BLAZE","Study1","B",1635,30,17431,"water",40,0
"w907011_adsg",6,"JOL Version B","FIRE","BLAZE","Study1","B",4649,98,3023,"Hot",0,0
"w981932RS",6,"JOL Version B","FIRE","BLAZE","Study1","B",4767,67,3254,"station",16.666666666667,0
"w982170",6,"JOL Version B","FIRE","BLAZE","Study1","B",2623,70,3122,"",0,0
"w993002_MR",6,"JOL Version B","FIRE","BLAZE","Study1","B",2149,10,4833,"burn",22.222222222222,0
"10039454_sa",6,"JOL Version B","FIX","HAND","Study1","U",3493,90,834,"",0,0
"5d98e68c1b199b0412685b57",6,"JOL Version B","FIX","HAND","Study1","U",3639,20,864,"",0,0
"5e5ec34e5e8b331fdb5d0bf9",6,"JOL Version B","FIX","HAND","Study1","U",3529,30,6123,"Fix",0,0
"993510AR",6,"JOL Version B","FIX","HAND","Study1","U",1667,87,810,"",0,0
"w10026703_cem",6,"JOL Version B","FIX","HAND","Study1","U",3461,0,1941,"UP",0,0
"w10039944_eec",6,"JOL Version B","FIX","HAND","Study1","U",2043,30,2198,"",0,0
"w10061880KS",6,"JOL Version B","FIX","HAND","Study1","U",1095,100,1865,"",0,0
"w10073514_ktb",6,"JOL Version B","FIX","HAND","Study1","U",3811,48,5022,"break",22.222222222222,0
"w10076120GH",6,"JOL Version B","FIX","HAND","Study1","U",1955,80,8957,"change",60,0
"w907011_adsg",6,"JOL Version B","FIX","HAND","Study1","U",27571,50,4328,"Mechanic",50,0
"w981932RS",6,"JOL Version B","FIX","HAND","Study1","U",2096,90,5907,"broke",0,0
"w982170",6,"JOL Version B","FIX","HAND","Study1","U",2318,40,1286,"",0,0
"w993002_MR",6,"JOL Version B","FIX","HAND","Study1","U",1665,1,724,"",0,0
"10039454_sa",6,"JOL Version B","FULL","ENOUGH","Study1","B",1949,0,981,"",0,0
"5d98e68c1b199b0412685b57",6,"JOL Version B","FULL","ENOUGH","Study1","B",2109,1,1269,"",0,0
"5e5ec34e5e8b331fdb5d0bf9",6,"JOL Version B","FULL","ENOUGH","Study1","B",3484,30,3924,"Forve",18.181818181818,0
"993510AR",6,"JOL Version B","FULL","ENOUGH","Study1","B",1637,90,2784,"enough",100,100
"w10026703_cem",6,"JOL Version B","FULL","ENOUGH","Study1","B",2008,100,1417,"",0,0
"w10039944_eec",6,"JOL Version B","FULL","ENOUGH","Study1","B",1898,20,2583,"",0,0
"w10061880KS",6,"JOL Version B","FULL","ENOUGH","Study1","B",1791,10,4186,"packe",18.181818181818,0
"w10073514_ktb",6,"JOL Version B","FULL","ENOUGH","Study1","B",2446,58,3132,"empty ",18.181818181818,0
"w10076120GH",6,"JOL Version B","FULL","ENOUGH","Study1","B",2966,100,5777,"enough",100,100
"w907011_adsg",6,"JOL Version B","FULL","ENOUGH","Study1","B",3633,89,64650,"Meal",20,0
"w981932RS",6,"JOL Version B","FULL","ENOUGH","Study1","B",2901,59,4297,"tank",20,0
"w982170",6,"JOL Version B","FULL","ENOUGH","Study1","B",1524,10,2774,"stomach",30.769230769231,0
"w993002_MR",6,"JOL Version B","FULL","ENOUGH","Study1","B",2163,1,2215,"enough",100,100
"10039454_sa",6,"JOL Version B","GEOLOGY","ROCK","Study1","F",8187,80,3668,"rock",100,100
"5d98e68c1b199b0412685b57",6,"JOL Version B","GEOLOGY","ROCK","Study1","F",3615,25,2968,"Rock",100,100
"5e5ec34e5e8b331fdb5d0bf9",6,"JOL Version B","GEOLOGY","ROCK","Study1","F",3363,50,3811,"Rock",100,100
"993510AR",6,"JOL Version B","GEOLOGY","ROCK","Study1","F",2596,56,2298,"rock",100,100
"w10026703_cem",6,"JOL Version B","GEOLOGY","ROCK","Study1","F",1576,100,1575,"ROCK",100,100
"w10039944_eec",6,"JOL Version B","GEOLOGY","ROCK","Study1","F",2279,70,1880,"rock",100,100
"w10061880KS",6,"JOL Version B","GEOLOGY","ROCK","Study1","F",3062,0,2119,"rock",100,100
"w10073514_ktb",6,"JOL Version B","GEOLOGY","ROCK","Study1","F",10166,65,2054,"rock",100,100
"w10076120GH",6,"JOL Version B","GEOLOGY","ROCK","Study1","F",1680,40,3236,"zoo",28.571428571429,0
"w907011_adsg",6,"JOL Version B","GEOLOGY","ROCK","Study1","F",14516,96,27397,"Archeologist",25,0
"w981932RS",6,"JOL Version B","GEOLOGY","ROCK","Study1","F",3308,36,2314,"earth",22.222222222222,0
"w982170",6,"JOL Version B","GEOLOGY","ROCK","Study1","F",4873,50,1413,"rock",100,100
"w993002_MR",6,"JOL Version B","GEOLOGY","ROCK","Study1","F",2062,10,1528,"rock",100,100
"10039454_sa",6,"JOL Version B","GREAT","FANTASTIC","Study1","B",5238,80,1283,"",0,0
"5d98e68c1b199b0412685b57",6,"JOL Version B","GREAT","FANTASTIC","Study1","B",3055,25,1497,"",0,0
"5e5ec34e5e8b331fdb5d0bf9",6,"JOL Version B","GREAT","FANTASTIC","Study1","B",3693,60,9233,"Amazing ",37.5,0
"993510AR",6,"JOL Version B","GREAT","FANTASTIC","Study1","B",763,90,971,"",0,0
"w10026703_cem",6,"JOL Version B","GREAT","FANTASTIC","Study1","B",1475,100,7252,"FORGIVENES",21.052631578947,0
"w10039944_eec",6,"JOL Version B","GREAT","FANTASTIC","Study1","B",2615,50,2801,"job",0,0
"w10061880KS",6,"JOL Version B","GREAT","FANTASTIC","Study1","B",1439,100,2116,"",0,0
"w10073514_ktb",6,"JOL Version B","GREAT","FANTASTIC","Study1","B",4583,77,3292,"bad",16.666666666667,0
"w10076120GH",6,"JOL Version B","GREAT","FANTASTIC","Study1","B",1700,90,2358,"bad",16.666666666667,0
"w907011_adsg",6,"JOL Version B","GREAT","FANTASTIC","Study1","B",6026,87,7220,"Good",0,0
"w981932RS",6,"JOL Version B","GREAT","FANTASTIC","Study1","B",2654,43,1896,"good",0,0
"w982170",6,"JOL Version B","GREAT","FANTASTIC","Study1","B",4089,40,1264,"good",0,0
"w993002_MR",6,"JOL Version B","GREAT","FANTASTIC","Study1","B",2992,60,2467,"awesome",25,0
"10039454_sa",6,"JOL Version B","GRILL","BAR","Study1","S",2229,100,1534,"",0,0
"5d98e68c1b199b0412685b57",6,"JOL Version B","GRILL","BAR","Study1","S",3486,15,2420,"",0,0
